区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","4","NEW","","4635","東京インキ","東S","1,230.0","07/13 18:37","-140","-10.2%","200","246千円","154億円","7.9倍","0.5倍"
"値下がり","5","↑24","29","7815","東京ボード","東S","400.0","07/13 23:13","-37","-8.5%","5,200","2,087千円","10億円","0.3倍","1.7倍"
"値下がり","6","NEW","","5250","GMOプラ","東S","1,030.0","07/13 22:52","-70","-6.4%","3,400","3,480千円","36億円","71.2倍","2.6倍"
"値下がり","7","NEW","","3994","マネーフォ","東P","4,875.0","07/13 23:58","-196","-3.9%","10,200","49,851千円","2,704億円","-","6.6倍"
"値下がり","8","NEW","","4170","Kaize","東G","120.2","07/13 18:29","-5","-3.8%","400","48千円","20億円","102.2倍","0.7倍"
"値下がり","9","NEW","","8836","RISE","東S","26.1","07/13 23:39","-1","-3.3%","14,000","366千円","25億円","-","1.5倍"
"値下がり","10","NEW","","9418","U‐NEX","東P","1,656.0","07/13 23:51","-57","-3.3%","19,600","32,231千円","2,987億円","16.1倍","2.8倍"
"値下がり","11","NEW","","2736","フェスタリ","東S","672.0","07/13 18:49","-21","-3.0%","200","134千円","24億円","-","1.4倍"
"値下がり","12","NEW","","3840","パス","東S","61.2","07/13 23:07","-2","-2.9%","600","37千円","51億円","-","2.7倍"
"値下がり","13","NEW","","9340","アソインタ","東S","700.0","07/13 17:52","-20","-2.8%","200","140千円","69億円","13.6倍","2.2倍"
"値下がり","14","NEW","","9984","ソフトバン","東P","6,198.0","07/14 00:00","-166","-2.6%","269,000","1,681,184千円","353,219億円","-","2.0倍"
"値下がり","15","NEW","","9610","ウィルソン","東S","116.0","07/13 23:18","-3","-2.5%","1,800","210千円","13億円","-","1.7倍"
"値下がり","16","NEW","","4935","リベルタ","東S","399.9","07/13 23:59","-10","-2.5%","324,800","127,358千円","120億円","94.5倍","9.3倍"
"値下がり","17","NEW","","2338","クオンタム","東S","117.1","07/13 23:58","-3","-2.4%","4,800","565千円","58億円","-","-"
"値下がり","18","NEW","","3111","オーミケン","東S","163.0","07/13 23:24","-4","-2.4%","200","33千円","11億円","-","0.7倍"
"値下がり","19","NEW","","8558","東和銀行","東P","1,280.2","07/13 21:37","-31","-2.3%","600","768千円","454億円","8.2倍","0.5倍"
"値下がり","20","NEW","","3457","And D","東P","960.0","07/13 23:55","-22","-2.2%","3,000","2,904千円","192億円","12.4倍","1.0倍"
"値下がり","21","NEW","","3501","SUMIN","東P","1,083.0","07/13 21:40","-24","-2.2%","1,400","1,517千円","144億円","-","0.4倍"
"値下がり","22","NEW","","4176","ココナラ","東G","255.5","07/13 17:58","-6","-2.1%","1,000","211千円","57億円","15.9倍","2.6倍"
"値下がり","23","NEW","","3777","環境フレン","東G","50.0","07/13 23:49","-1","-2.0%","10,000","504千円","153億円","-","4.1倍"
"値下がり","24","NEW","","3667","enish","東S","30.4","07/13 23:46","-1","-1.9%","38,400","1,175千円","14億円","-","1.7倍"
"値下がり","25","NEW","","4571","NANOH","東G","104.0","07/13 20:14","-2","-1.9%","1,200","125千円","85億円","-","2.4倍"
"値下がり","26","NEW","","6941","山一電機","東P","8,730.0","07/13 23:19","-160","-1.8%","200","1,746千円","1,611億円","17.5倍","3.5倍"
"値下がり","27","↓23","4","3446","ジェイテッ","東S","1,500.1","07/13 22:45","-27","-1.8%","200","300千円","89億円","51.5倍","3.4倍"
"値下がり","28","NEW","","3624","アクセルマ","東G","75.7","07/13 23:49","-1","-1.7%","6,600","500千円","15億円","-","3.7倍"
"値下がり","29","NEW","","4179","ジーネクス","東G","409.0","07/13 22:06","-7","-1.7%","3,800","1,555千円","22億円","-","29.2倍"
"値下がり","30","NEW","","3796","いい生活","東S","265.5","07/13 21:22","-5","-1.7%","600","158千円","37億円","18.8倍","1.8倍"
