区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","17","NEW","","8088","岩谷産業","東P","2,350.0","09/01 23:51","+59","+2.6%","19,600","45,104千円","5,409億円","11.9倍","1.1倍"
"値上がり","18","NEW","","4424","Amazi","東G","364.0","09/01 23:55","+9","+2.5%","1,800","656千円","24億円","-","3.1倍"
"値上がり","19","NEW","","6770","アルプスア","東P","2,390.0","09/01 23:59","+59","+2.5%","600","1,434千円","4,663億円","15.5倍","1.0倍"
"値上がり","20","NEW","","338A","Zenmu","東G","2,188.0","09/01 22:01","+53","+2.5%","4,600","10,183千円","60億円","19.7倍","7.8倍"
"値上がり","21","NEW","","3719","AIストー","東S","124.0","09/01 23:42","+3","+2.5%","6,200","762千円","37億円","15.4倍","1.4倍"
"値上がり","22","NEW","","3672","オルトプラ","東S","29.7","09/01 20:25","+1","+2.4%","1,600","48千円","27億円","-","2.0倍"
"値上がり","23","NEW","","5461","中部鋼鈑","東P","2,280.0","09/01 21:28","+51","+2.3%","2,000","4,545千円","611億円","67.9倍","0.8倍"
"値上がり","24","NEW","","4316","ビーマップ","東G","138.0","09/01 23:33","+3","+2.2%","45,400","6,163千円","5億円","-","1.7倍"
"値上がり","25","NEW","","3911","Aimin","東G","190.0","09/01 22:24","+4","+2.2%","200","38千円","89億円","-","1.2倍"
"値上がり","26","NEW","","265A","Hmcom","東G","737.0","09/01 23:05","+14","+1.9%","400","295千円","30億円","95.9倍","1.8倍"
"値上がり","27","NEW","","8894","REVOL","東S","21.4","09/01 23:23","0","+1.9%","72,200","1,536千円","32億円","-","4.0倍"
"値上がり","28","NEW","","6703","沖電気工業","東P","2,948.0","09/01 23:58","+54","+1.9%","800","2,337千円","2,557億円","14.2倍","1.5倍"
"値上がり","29","NEW","","9130","共栄タンカ","東S","1,657.0","09/01 23:39","+29","+1.8%","4,000","6,578千円","127億円","3.4倍","0.5倍"
"値上がり","30","NEW","","6134","FUJI","東P","7,150.0","09/01 23:49","+120","+1.7%","12,600","89,656千円","6,286億円","14.3倍","2.6倍"
"値下がり","1","NEW","","9444","トーシンH","東S","212.0","09/01 18:22","-78","-26.9%","200","42千円","14億円","-","1.3倍"
"値下がり","2","NEW","","9421","エヌジェイ","東S","414.0","09/01 17:18","-99","-19.3%","200","83千円","22億円","12.9倍","1.5倍"
"値下がり","3","NEW","","4420","イーソル","東S","781.6","09/01 20:46","-128","-14.1%","15,600","13,324千円","154億円","18.7倍","2.5倍"
"値下がり","4","↑8","12","5129","FIXER","東G","303.8","09/01 23:59","-40","-11.7%","160,200","49,535千円","48億円","-","2.1倍"
"値下がり","5","NEW","","7694","いつも","東G","656.0","09/01 23:59","-71","-9.8%","53,800","35,636千円","39億円","20.7倍","1.5倍"
"値下がり","6","↓5","1","6522","アスタリス","東G","1,500.0","09/01 23:59","-156","-9.4%","623,000","923,834千円","121億円","-","6.4倍"
"値下がり","7","NEW","","3646","駅探","東S","355.0","09/01 20:27","-25","-6.6%","1,200","430千円","17億円","-","1.4倍"
"値下がり","8","NEW","","7865","ピープル","東S","346.0","09/01 22:00","-24","-6.5%","400","138千円","13億円","-","0.9倍"
"値下がり","9","NEW","","446A","ノースサン","東G","2,050.0","09/01 22:16","-136","-6.2%","1,000","2,144千円","1,415億円","22.1倍","7.9倍"
"値下がり","10","NEW","","1793","大本組","東S","2,000.0","09/01 21:41","-122","-5.7%","600","1,200千円","509億円","18.8倍","0.7倍"
"値下がり","11","NEW","","4840","トライアイ","東S","777.0","09/01 23:57","-47","-5.7%","14,800","11,618千円","68億円","18.3倍","1.4倍"
"値下がり","12","↑13","25","4588","オンコリス","東G","3,925.0","09/01 23:59","-230","-5.5%","35,400","140,378千円","1,150億円","-","35.4倍"
"値下がり","13","↓2","11","8918","ランド","東S","10.4","09/01 23:58","-1","-5.5%","22,190,800","230,809千円","160億円","11.8倍","1.7倍"
"値下がり","14","↑2","16","3907","シリコンス","東S","1,990.0","09/01 23:59","-111","-5.3%","67,800","134,353千円","55億円","-","3.4倍"
"値下がり","15","NEW","","4440","ヴィッツ","東S","1,462.0","09/01 23:59","-80","-5.2%","20,000","29,399千円","58億円","13.0倍","1.8倍"
"値下がり","16","NEW","","7717","ブイ･テク","東P","5,380.0","09/01 23:59","-270","-4.8%","23,000","122,850千円","509億円","17.0倍","1.4倍"
"値下がり","17","NEW","","6578","コレックH","東S","457.1","09/01 21:22","-23","-4.8%","200","91千円","34億円","16.1倍","3.7倍"
"値下がり","18","NEW","","280A","TMH","東G","1,056.1","09/01 19:18","-44","-4.0%","200","211千円","39億円","-","2.8倍"
"値下がり","19","NEW","","6570","共和コーポ","東S","4,111.0","09/01 21:51","-169","-3.9%","400","1,644千円","246億円","20.2倍","3.9倍"
"値下がり","20","NEW","","3077","ホリイフー","東S","1,223.0","09/01 21:18","-50","-3.9%","400","489千円","85億円","20.9倍","8.2倍"
"値下がり","21","NEW","","319A","技術承継機","東G","20,099.0","09/01 20:00","-801","-3.8%","400","8,042千円","1,778億円","-","16.5倍"
"値下がり","22","NEW","","7138","TORIC","東G","167.5","09/01 23:58","-7","-3.7%","35,000","5,888千円","27億円","-","1.8倍"
"値下がり","23","↓3","20","6085","アーキテク","東G","208.0","09/01 23:59","-8","-3.7%","853,800","189,078千円","239億円","628.1倍","-"
"値下がり","24","NEW","","9256","サクシード","東G","1,125.0","09/01 21:44","-43","-3.7%","3,600","4,053千円","40億円","15.5倍","1.5倍"
"値下がり","25","NEW","","8995","誠建設工業","東S","1,484.4","09/01 18:42","-56","-3.6%","200","297千円","30億円","42.7倍","0.7倍"
"値下がり","26","NEW","","7447","ナガイレー","東P","1,648.3","09/01 23:48","-60","-3.5%","1,200","1,978千円","494億円","17.0倍","1.3倍"
"値下がり","27","NEW","","2669","カネ美食品","東S","3,773.5","09/01 17:38","-137","-3.5%","200","755千円","357億円","20.3倍","1.2倍"
"値下がり","28","NEW","","1515","日鉄鉱業","東P","3,838.0","09/01 22:22","-137","-3.4%","1,200","4,667千円","2,974億円","24.8倍","1.9倍"
"値下がり","29","NEW","","4478","フリー","東G","4,041.0","09/01 22:37","-144","-3.4%","400","1,625千円","2,400億円","-","11.4倍"
"値下がり","30","↓25","5","9227","マイクロ波","東G","860.5","09/01 23:26","-31","-3.4%","200","172千円","137億円","3,421.5倍","113.4倍"
