区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","19","NEW","","3823","THE W","東S","30.3","08/17 23:42","-1","-2.3%","31,400","950千円","44億円","-","2.9倍"
"値下がり","20","NEW","","9221","フルハシE","東S","1,165.0","08/17 23:22","-26","-2.2%","400","466千円","135億円","15.2倍","2.2倍"
"値下がり","21","NEW","","206A","PRISM","東G","167.3","08/17 19:28","-4","-2.2%","200","33千円","62億円","-","3.3倍"
"値下がり","22","NEW","","478A","フツパー","東G","771.4","08/17 23:43","-17","-2.1%","400","310千円","79億円","22.6倍","3.7倍"
"値下がり","23","NEW","","288A","ラクサス･","東G","95.0","08/17 17:59","-2","-2.1%","200","19千円","25億円","16.2倍","0.8倍"
"値下がり","24","NEW","","3936","グローバル","東G","181.3","08/17 23:59","-4","-2.0%","47,400","8,712千円","68億円","55.4倍","5.7倍"
"値下がり","25","NEW","","3935","エディア","東S","674.6","08/17 20:39","-13","-1.9%","200","135千円","40億円","8.0倍","2.5倍"
"値下がり","26","NEW","","2693","YKT","東S","306.0","08/17 22:37","-6","-1.9%","1,000","306千円","36億円","71.0倍","0.4倍"
"値下がり","27","NEW","","5240","monoA","東G","207.0","08/17 23:54","-4","-1.9%","6,800","1,411千円","25億円","-","2.6倍"
"値下がり","28","NEW","","8107","キムラタン","東S","31.4","08/17 23:27","-1","-1.9%","4,000","125千円","86億円","345.8倍","5.4倍"
"値下がり","29","NEW","","3103","ユニチカ","東S","1,633.9","08/17 23:59","-31","-1.9%","395,800","647,532千円","942億円","18.8倍","1.6倍"
"値下がり","30","NEW","","7527","システムソ","東S","54.0","08/17 21:17","-1","-1.8%","2,800","153千円","57億円","259.7倍","1.1倍"
