区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","29","NEW","","4523","エーザイ","東P","4,945.0","09/16 23:58","+160","+3.3%","77,600","383,748千円","13,968億円","26.7倍","1.5倍"
"値上がり","30","NEW","","6904","原田工業","東S","688.9","09/16 23:50","+22","+3.3%","4,200","2,873千円","146億円","24.3倍","1.0倍"
"値下がり","1","NEW","","8904","AVANT","東S","685.0","09/16 17:57","-137","-16.7%","200","137千円","99億円","8.3倍","0.4倍"
"値下がり","2","NEW","","4935","リベルタ","東S","117.1","09/16 23:58","-22","-15.8%","1,576,800","189,906千円","36億円","-","2.4倍"
"値下がり","3","NEW","","3930","はてな","東G","680.0","09/16 17:24","-89","-11.6%","200","136千円","20億円","17.4倍","1.1倍"
"値下がり","4","NEW","","4829","日本エンタ","東S","100.7","09/16 17:14","-6","-5.9%","200","20千円","39億円","45.7倍","0.8倍"
"値下がり","5","NEW","","3133","海帆","東G","53.7","09/16 23:58","-3","-5.8%","578,800","30,073千円","34億円","-","4.9倍"
"値下がり","6","NEW","","3823","THE W","東S","49.5","09/16 23:58","-3","-4.8%","1,702,200","86,465千円","74億円","-","4.4倍"
"値下がり","7","↑22","29","2901","ウェルディ","東S","140.1","09/16 17:19","-7","-4.7%","600","84千円","31億円","-","0.9倍"
"値下がり","8","NEW","","7524","マルシェ","東S","167.0","09/16 17:56","-8","-4.6%","200","33千円","27億円","44.6倍","1.6倍"
"値下がり","9","NEW","","7689","コパ･コー","東G","402.0","09/16 23:36","-18","-4.3%","5,000","2,028千円","12億円","1,191.1倍","1.6倍"
"値下がり","10","NEW","","7646","PLANT","東S","1,880.0","09/16 20:06","-78","-4.0%","600","1,133千円","130億円","11.8倍","0.8倍"
"値下がり","11","NEW","","4933","I-ne","東P","2,000.1","09/16 23:58","-81","-3.9%","122,600","248,232千円","356億円","-","2.0倍"
"値下がり","12","NEW","","6444","サンデン","東S","180.1","09/16 17:14","-7","-3.7%","600","108千円","203億円","40.6倍","0.7倍"
"値下がり","13","NEW","","4588","オンコリス","東G","5,605.0","09/16 23:58","-195","-3.4%","46,800","265,188千円","1,642億円","-","50.5倍"
"値下がり","14","NEW","","4387","ZUU","東G","550.0","09/16 18:50","-19","-3.3%","1,600","870千円","26億円","261.2倍","2.4倍"
"値下がり","15","NEW","","8107","キムラタン","東S","30.1","09/16 22:46","-1","-2.9%","14,000","420千円","83億円","331.5倍","5.2倍"
"値下がり","16","NEW","","7709","クボテック","東S","52.5","09/16 23:57","-2","-2.8%","46,200","2,402千円","7億円","-","-"
"値下がり","17","NEW","","9704","アゴーラホ","東S","27.3","09/16 22:57","-1","-2.5%","3,400","70千円","73億円","29.1倍","1.3倍"
"値下がり","18","NEW","","8143","ラピーヌ","東S","207.0","09/16 23:57","-5","-2.4%","26,200","5,467千円","5億円","-","0.7倍"
"値下がり","19","NEW","","2437","Shinw","東S","601.0","09/16 22:06","-14","-2.3%","400","240千円","66億円","64.9倍","3.1倍"
"値下がり","20","NEW","","618A","KOMPE","東G","1,754.0","09/16 23:58","-39","-2.2%","38,000","66,892千円","63億円","-","7.8倍"
"値下がり","21","NEW","","9223","ASNOV","東G","353.3","09/16 20:54","-8","-2.1%","200","71千円","44億円","-","1.5倍"
"値下がり","22","NEW","","4572","カルナバイ","東G","415.0","09/16 22:09","-9","-2.1%","1,400","588千円","86億円","-","-"
"値下がり","23","NEW","","387A","フラー","東G","905.0","09/16 23:51","-19","-2.1%","400","361千円","16億円","9.8倍","1.3倍"
"値下がり","24","NEW","","5933","アルインコ","東P","1,100.0","09/16 21:33","-23","-2.0%","1,400","1,539千円","218億円","10.1倍","0.7倍"
"値下がり","25","NEW","","4833","Def c","東G","48.0","09/16 23:50","-1","-2.0%","51,200","2,479千円","35億円","2.6倍","1.8倍"
"値下がり","26","NEW","","604A","ビーエイブ","東S","1,548.0","09/16 23:55","-32","-2.0%","31,800","49,546千円","153億円","16.0倍","2.0倍"
"値下がり","27","NEW","","150A","JSH","東G","824.0","09/16 22:12","-17","-2.0%","2,800","2,314千円","47億円","24.3倍","2.3倍"
"値下がり","28","NEW","","4571","NANOH","東G","97.0","09/16 17:14","-2","-2.0%","800","78千円","81億円","-","2.5倍"
"値下がり","29","NEW","","6356","日本ギア工","東S","1,429.0","09/16 23:57","-29","-2.0%","45,800","65,182千円","203億円","11.6倍","1.4倍"
"値下がり","30","↓11","19","520A","ジェイファ","東G","397.0","09/16 17:21","-8","-2.0%","200","79千円","71億円","-","2.0倍"
