区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","5","NEW","","2901","ウェルディ","東S","134.0","08/10 23:59","-26","-16.2%","362,600","50,156千円","29億円","-","0.9倍"
"値下がり","6","NEW","","6840","AKIBA","東S","729.9","08/10 23:59","-110","-13.1%","357,200","259,348千円","67億円","-","1.4倍"
"値下がり","7","NEW","","8136","サンリオ","東P","1,277.0","08/10 23:59","-178","-12.2%","1,539,000","1,973,351千円","15,483億円","24.3倍","9.5倍"
"値下がり","8","NEW","","246A","アスア","東G","975.7","08/10 23:10","-116","-10.7%","5,600","5,160千円","25億円","24.8倍","2.4倍"
"値下がり","9","NEW","","6613","QDレーザ","東G","1,761.0","08/10 23:59","-199","-10.2%","331,000","593,078千円","740億円","167.7倍","15.1倍"
"値下がり","10","NEW","","544A","GMSG","東P","322.0","08/10 23:48","-36","-10.1%","77,800","24,832千円","223億円","3.1倍","0.4倍"
"値下がり","11","NEW","","6962","大真空","東P","742.0","08/10 23:59","-81","-9.8%","30,000","22,006千円","236億円","236.0倍","0.6倍"
"値下がり","12","↓9","3","7318","セレンディ","東G","1,398.0","08/10 23:59","-149","-9.6%","71,200","101,023千円","254億円","11.5倍","1.9倍"
"値下がり","13","NEW","","9341","GENOV","東P","580.0","08/10 23:59","-60","-9.4%","20,600","12,019千円","101億円","8.5倍","1.7倍"
"値下がり","14","NEW","","6736","サン電子","東S","9,900.0","08/10 20:39","-970","-8.9%","800","7,760千円","2,131億円","28.0倍","4.3倍"
"値下がり","15","NEW","","8152","ソマール","東S","7,300.0","08/10 23:21","-700","-8.8%","2,200","16,375千円","141億円","5.6倍","0.6倍"
"値下がり","16","NEW","","7115","アルファパ","東S","1,520.0","08/10 19:27","-140","-8.4%","200","304千円","149億円","13.2倍","2.2倍"
"値下がり","17","NEW","","5981","東京製綱","東P","1,940.0","08/10 23:29","-172","-8.1%","2,000","3,887千円","299億円","10.0倍","0.7倍"
"値下がり","18","NEW","","6677","エスケーエ","東S","3,425.0","08/10 23:59","-290","-7.8%","10,800","36,806千円","356億円","12.1倍","0.9倍"
"値下がり","19","NEW","","549A","ヒトトヒト","東S","462.0","08/10 23:55","-38","-7.6%","8,600","3,979千円","65億円","-","2.1倍"
"値下がり","20","NEW","","7552","ハピネット","東P","3,189.5","08/10 23:34","-251","-7.3%","9,600","30,364千円","1,382億円","13.2倍","2.4倍"
"値下がり","21","NEW","","4047","関東電化工","東P","2,584.0","08/10 23:59","-202","-7.3%","151,800","395,247千円","1,482億円","19.5倍","1.9倍"
"値下がり","22","NEW","","6464","ツバキ･ナ","東P","372.0","08/10 23:58","-28","-7.0%","13,600","5,015千円","142億円","28.5倍","0.4倍"
"値下がり","23","NEW","","4971","メック","東P","8,380.0","08/10 23:58","-600","-6.7%","6,800","56,548千円","1,530億円","25.5倍","4.2倍"
"値下がり","24","NEW","","4889","レナサイエ","東G","1,190.0","08/10 23:59","-77","-6.1%","424,600","496,174千円","164億円","-","5.0倍"
"値下がり","25","NEW","","7505","扶桑電通","東S","2,140.0","08/10 22:48","-137","-6.0%","1,800","3,868千円","250億円","9.6倍","1.4倍"
"値下がり","26","NEW","","7421","カッパ･ク","東P","1,490.0","08/10 23:55","-95","-6.0%","7,200","10,799千円","735億円","78.6倍","7.8倍"
"値下がり","27","NEW","","8835","太平洋興発","東S","755.9","08/10 23:42","-44","-5.5%","16,400","12,268千円","59億円","12.5倍","0.4倍"
"値下がり","28","NEW","","4056","ニューラル","東G","210.0","08/10 18:49","-12","-5.4%","200","42千円","36億円","-","2.2倍"
"値下がり","29","NEW","","9444","トーシンH","東S","303.0","08/10 19:59","-17","-5.3%","600","182千円","20億円","-","1.8倍"
"値下がり","30","NEW","","6347","プラコー","東S","267.1","08/10 22:51","-15","-5.3%","2,800","754千円","26億円","25.7倍","1.6倍"
