区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","12","NEW","","3077","ホリイフー","東S","790.0","08/12 22:56","-78","-9.0%","200","158千円","55億円","13.5倍","5.3倍"
"値下がり","13","NEW","","5253","カバー","東G","1,489.0","08/12 23:57","-141","-8.7%","96,600","144,381千円","950億円","19.4倍","5.5倍"
"値下がり","14","NEW","","3798","ULSG","東S","520.0","08/12 23:10","-49","-8.6%","35,400","18,278千円","294億円","12.8倍","2.5倍"
"値下がり","15","NEW","","367A","プリモグロ","東S","2,600.0","08/12 18:23","-243","-8.5%","200","520千円","227億円","10.5倍","1.1倍"
"値下がり","16","NEW","","4013","勤次郎","東G","680.0","08/12 23:41","-56","-7.6%","7,000","4,791千円","134億円","12.8倍","1.3倍"
"値下がり","17","NEW","","8783","abc","東S","75.0","08/12 23:59","-6","-7.4%","1,734,400","134,446千円","22億円","0.3倍","0.5倍"
"値下がり","18","NEW","","7363","ベビーカレ","東G","1,180.0","08/12 23:59","-90","-7.1%","14,600","17,168千円","11億円","15.0倍","1.4倍"
"値下がり","19","NEW","","5891","SAKIG","東S","1,549.0","08/12 23:30","-118","-7.1%","2,200","3,411千円","88億円","35.1倍","1.8倍"
"値下がり","20","NEW","","4071","プラスアル","東P","2,220.0","08/12 23:17","-162","-6.8%","5,800","12,769千円","941億円","18.1倍","5.5倍"
"値下がり","21","NEW","","478A","フツパー","東G","695.0","08/12 23:52","-50","-6.7%","37,200","24,994千円","71億円","20.4倍","3.4倍"
"値下がり","22","NEW","","3673","ブロードリ","東P","430.0","08/12 23:59","-27","-5.9%","27,000","11,694千円","779億円","24.3倍","3.1倍"
"値下がり","23","NEW","","9900","サガミHD","東P","2,075.0","08/12 23:26","-130","-5.9%","400","830千円","628億円","52.4倍","3.2倍"
"値下がり","24","NEW","","3069","JFLAH","東S","160.0","08/12 17:01","-10","-5.9%","400","64千円","77億円","-","0.9倍"
"値下がり","25","NEW","","2304","CSSHD","東S","917.0","08/12 23:30","-56","-5.8%","3,400","3,130千円","45億円","7.7倍","1.4倍"
"値下がり","26","NEW","","5256","Fusic","東G","2,450.0","08/12 23:57","-148","-5.7%","2,200","5,439千円","31億円","17.5倍","2.6倍"
"値下がり","27","NEW","","2124","ジェイエイ","東P","906.0","08/12 23:55","-53","-5.5%","15,400","13,946千円","1,440億円","16.7倍","6.6倍"
"値下がり","28","NEW","","4391","ロジザード","東G","1,123.0","08/12 23:59","-65","-5.5%","2,200","2,454千円","37億円","12.7倍","1.5倍"
"値下がり","29","NEW","","4890","坪田ラボ","東G","260.1","08/12 23:59","-15","-5.4%","5,800","1,525千円","67億円","99.4倍","9.2倍"
"値下がり","30","NEW","","2667","イメージワ","東S","111.7","08/12 23:21","-6","-5.3%","62,400","6,918千円","17億円","-","2.0倍"
