区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","8","NEW","","3744","サイオス","東S","477.0","08/06 23:51","-64","-11.8%","20,600","9,793千円","41億円","11.2倍","2.2倍"
"値下がり","9","NEW","","7849","スターツ出","東S","3,003.5","08/06 23:58","-397","-11.7%","7,200","21,669千円","114億円","11.1倍","1.1倍"
"値下がり","10","NEW","","4975","JCU","東P","5,770.0","08/06 21:51","-730","-11.2%","6,800","38,596千円","1,421億円","16.1倍","2.5倍"
"値下がり","11","NEW","","4404","ミヨシ油脂","東S","1,960.0","08/06 23:59","-224","-10.3%","36,200","70,449千円","200億円","13.4倍","0.5倍"
"値下がり","12","NEW","","8115","ムーンバッ","東S","1,325.0","08/06 22:23","-139","-9.5%","3,600","4,763千円","60億円","10.0倍","1.0倍"
"値下がり","13","NEW","","5989","エイチワン","東P","1,441.0","08/06 23:59","-150","-9.4%","71,000","101,707千円","404億円","3.7倍","0.5倍"
"値下がり","14","NEW","","6333","TEIKO","東P","3,200.0","08/06 18:15","-315","-9.0%","200","640千円","490億円","13.1倍","1.6倍"
"値下がり","15","NEW","","429A","テクセンド","東P","3,910.5","08/06 23:53","-385","-9.0%","27,400","105,995千円","3,885億円","16.4倍","2.2倍"
"値下がり","16","NEW","","7917","ZACRO","東P","1,301.1","08/06 23:34","-124","-8.7%","1,000","1,300千円","932億円","14.3倍","1.0倍"
"値下がり","17","NEW","","6849","日本光電工","東P","1,409.0","08/06 23:56","-134","-8.7%","3,200","4,488千円","2,254億円","15.0倍","1.3倍"
"値下がり","18","NEW","","4901","富士フイル","東P","3,545.0","08/06 23:59","-333","-8.6%","79,000","273,691千円","42,384億円","15.1倍","1.1倍"
"値下がり","19","NEW","","6384","昭和真空","東S","1,570.0","08/06 22:40","-123","-7.3%","6,200","9,523千円","97億円","17.3倍","0.8倍"
"値下がり","20","NEW","","3445","RS Te","東P","6,347.0","08/06 21:25","-483","-7.1%","800","5,078千円","1,686億円","16.9倍","2.0倍"
"値下がり","21","NEW","","6016","ジャパンエ","東S","9,130.0","08/06 23:32","-690","-7.0%","3,200","29,262千円","765億円","15.3倍","4.0倍"
"値下がり","22","NEW","","8111","ゴールドウ","東P","2,125.0","08/06 23:54","-159","-7.0%","21,200","44,706千円","2,907億円","11.4倍","2.3倍"
"値下がり","23","NEW","","3436","SUMCO","東P","3,300.0","08/06 23:59","-244","-6.9%","113,000","368,593千円","11,541億円","-","2.0倍"
"値下がり","24","NEW","","7966","リンテック","東P","6,000.0","08/06 23:58","-430","-6.7%","200","1,200千円","3,930億円","20.2倍","1.5倍"
"値下がり","25","NEW","","3482","ロードスタ","東P","2,586.0","08/06 23:00","-174","-6.3%","4,200","10,895千円","525億円","5.7倍","1.5倍"
"値下がり","26","NEW","","3107","ダイワボウ","東P","3,500.0","08/06 19:26","-235","-6.3%","200","700千円","3,021億円","11.9倍","1.8倍"
"値下がり","27","NEW","","6920","レーザーテ","東P","40,650.0","08/06 23:59","-2,680","-6.2%","58,800","2,338,468千円","36,435億円","40.5倍","14.8倍"
"値下がり","28","NEW","","7089","フォースタ","東G","1,631.0","08/06 23:47","-107","-6.2%","8,800","14,512千円","105億円","11.2倍","3.5倍"
"値下がり","29","NEW","","4203","住友ベーク","東P","7,292.7","08/06 21:23","-472","-6.1%","800","6,054千円","6,398億円","22.5倍","1.8倍"
"値下がり","30","NEW","","1904","大成温調","東S","4,820.0","08/06 22:54","-310","-6.0%","1,000","4,887千円","300億円","5.7倍","1.0倍"
