区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","5","NEW","","6817","スミダコー","東P","1,148.8","07/31 23:50","-143","-11.1%","23,600","27,285千円","380億円","10.4倍","0.6倍"
"値下がり","6","NEW","","5332","TOTO","東P","6,266.0","07/31 23:55","-744","-10.6%","51,600","320,469千円","10,302億円","22.4倍","1.9倍"
"値下がり","7","NEW","","1515","日鉄鉱業","東P","2,711.0","07/31 21:32","-314","-10.4%","200","542千円","2,133億円","17.8倍","1.4倍"
"値下がり","8","NEW","","3856","Abala","東S","462.2","07/31 23:01","-48","-9.4%","29,800","14,262千円","88億円","1.9倍","0.2倍"
"値下がり","9","NEW","","9682","DTS","東P","1,050.0","07/31 23:58","-108","-9.3%","3,000","3,105千円","1,643億円","14.0倍","2.7倍"
"値下がり","10","NEW","","3388","明治電機工","東P","2,005.0","07/31 23:50","-197","-8.9%","14,400","28,790千円","253億円","8.3倍","0.7倍"
"値下がり","11","NEW","","7537","丸文","東P","1,550.0","07/31 23:52","-145","-8.6%","27,200","42,226千円","407億円","10.2倍","0.7倍"
"値下がり","12","NEW","","8802","三菱地所","東P","3,560.0","07/31 23:10","-333","-8.6%","4,000","15,399千円","42,950億円","18.3倍","1.6倍"
"値下がり","13","NEW","","3350","メタプラネ","東S","224.1","07/31 23:58","-21","-8.5%","1,778,000","404,200千円","2,855億円","-","0.7倍"
"値下がり","14","NEW","","4395","アクリート","東G","673.0","07/31 23:52","-62","-8.4%","16,800","11,424千円","50億円","12.0倍","1.4倍"
"値下がり","15","NEW","","6185","SMN","東S","368.1","07/31 23:50","-34","-8.4%","2,400","888千円","54億円","10.8倍","1.2倍"
"値下がり","16","NEW","","8918","ランド","東S","10.1","07/31 23:36","-1","-8.2%","9,479,200","95,745千円","155億円","11.5倍","1.6倍"
"値下がり","17","NEW","","5034","unerr","東G","2,284.9","07/31 23:17","-199","-8.0%","200","457千円","86億円","25.0倍","3.7倍"
"値下がり","18","NEW","","5574","ABEJA","東G","2,525.0","07/31 23:10","-207","-7.6%","800","2,102千円","252億円","29.6倍","4.8倍"
"値下がり","19","NEW","","9325","ファイズH","東S","1,064.0","07/31 23:06","-87","-7.6%","2,800","3,002千円","114億円","8.2倍","2.4倍"
"値下がり","20","NEW","","6954","ファナック","東P","6,625.1","07/31 23:58","-510","-7.1%","92,800","629,824千円","61,823億円","31.2倍","3.3倍"
"値下がり","21","NEW","","6882","三社電機製","東S","1,038.0","07/31 23:50","-76","-6.8%","13,400","13,924千円","138億円","15.2倍","0.6倍"
"値下がり","22","NEW","","303A","visum","東G","545.2","07/31 18:26","-37","-6.3%","400","218千円","11億円","-","1.6倍"
"値下がり","23","NEW","","3137","ファンデリ","東S","210.0","07/31 23:05","-14","-6.3%","4,000","835千円","27億円","21.3倍","9.9倍"
"値下がり","24","NEW","","6777","sante","東S","16,200.0","07/31 23:19","-1,080","-6.3%","1,800","30,202千円","1,905億円","21.6倍","6.8倍"
"値下がり","25","NEW","","4368","扶桑化学工","東P","3,515.0","07/31 23:40","-230","-6.1%","2,200","7,888千円","3,719億円","19.4倍","3.2倍"
"値下がり","26","NEW","","6840","AKIBA","東S","652.1","07/31 23:58","-42","-6.0%","38,800","26,054千円","60億円","-","1.4倍"
"値下がり","27","NEW","","6324","ハーモニッ","東P","5,770.0","07/31 23:51","-370","-6.0%","5,600","33,479千円","5,462億円","121.4倍","6.8倍"
"値下がり","28","NEW","","2492","インフォマ","東P","535.0","07/31 23:58","-34","-6.0%","23,400","12,387千円","1,426億円","46.1倍","4.7倍"
"値下がり","29","NEW","","6613","QDレーザ","東G","1,446.0","07/31 23:58","-91","-5.9%","164,000","246,660千円","605億円","137.2倍","12.3倍"
"値下がり","30","NEW","","3436","SUMCO","東P","3,170.0","07/31 23:55","-187","-5.6%","158,000","515,093千円","11,086億円","-","1.9倍"
