区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値上がり","22","NEW","","7821","前田工繊","東P","1,997.6","07/28 23:41","+113","+6.0%","1,400","2,691千円","1,342億円","17.7倍","1.8倍"
"値上がり","23","NEW","","218A","Liber","東G","1,040.0","07/28 23:49","+58","+5.9%","8,000","8,269千円","204億円","-","30.0倍"
"値上がり","24","NEW","","1812","鹿島建設","東P","5,799.9","07/28 23:53","+315","+5.7%","15,200","88,002千円","27,024億円","15.9倍","1.9倍"
"値上がり","25","NEW","","4890","坪田ラボ","東G","250.0","07/28 18:30","+13","+5.5%","600","146千円","64億円","95.5倍","7.5倍"
"値上がり","26","NEW","","6928","エノモト","東S","2,467.0","07/28 21:59","+128","+5.5%","1,000","2,383千円","163億円","11.6倍","0.7倍"
"値上がり","27","NEW","","9697","カプコン","東P","3,720.0","07/28 23:59","+191","+5.4%","67,600","250,459千円","15,562億円","26.8倍","5.4倍"
"値上がり","28","NEW","","1926","ライト工業","東P","4,070.0","07/28 23:59","+205","+5.3%","9,200","37,630千円","1,711億円","14.5倍","1.9倍"
"値上がり","29","NEW","","6517","デンヨー","東P","3,780.0","07/28 19:29","+185","+5.1%","1,000","3,657千円","763億円","12.9倍","0.9倍"
"値上がり","30","NEW","","1914","日本基礎技","東S","757.0","07/28 23:42","+37","+5.1%","8,800","6,581千円","138億円","9.2倍","0.6倍"
"値下がり","1","NEW","","6659","メディアリ","東S","37.9","07/28 23:59","-13","-25.7%","5,658,800","230,803千円","29億円","-","1.2倍"
"値下がり","2","NEW","","2700","木徳神糧","東S","1,305.0","07/28 17:02","-400","-23.5%","200","261千円","107億円","3.6倍","0.5倍"
"値下がり","3","NEW","","9256","サクシード","東G","1,446.0","07/28 22:53","-400","-21.7%","44,400","64,202千円","52億円","19.9倍","2.0倍"
"値下がり","4","NEW","","1420","サンヨーホ","東S","545.1","07/28 23:56","-100","-15.5%","200","109千円","66億円","4.7倍","0.4倍"
"値下がり","5","NEW","","7735","SCREE","東P","12,270.0","07/28 23:59","-1,905","-13.4%","83,200","1,032,999千円","23,206億円","20.2倍","4.7倍"
"値下がり","6","NEW","","2185","シイエム･","東S","1,699.0","07/28 21:31","-183","-9.7%","200","340千円","220億円","10.0倍","1.0倍"
"値下がり","7","NEW","","7504","高速","東P","3,489.5","07/28 21:38","-351","-9.1%","200","698千円","682億円","17.1倍","1.6倍"
"値下がり","8","NEW","","6513","オリジン","東S","970.0","07/28 18:15","-75","-7.2%","400","388千円","51億円","51.0倍","0.2倍"
"値下がり","9","↑2","11","278A","Terra","東G","9,780.0","07/28 23:59","-600","-5.8%","80,200","800,423千円","953億円","-","21.3倍"
"値下がり","10","↓1","9","6613","QDレーザ","東G","1,312.0","07/28 23:59","-79","-5.7%","81,000","108,507千円","549億円","124.5倍","11.2倍"
"値下がり","11","NEW","","7162","アストマッ","東S","251.0","07/28 23:56","-15","-5.6%","9,400","2,310千円","33億円","-","0.4倍"
"値下がり","12","↓2","10","4004","レゾナック","東P","11,680.0","07/28 23:38","-685","-5.5%","6,200","74,396千円","21,139億円","27.5倍","3.0倍"
"値下がり","13","NEW","","3054","ハイパー","東S","261.0","07/28 23:59","-15","-5.4%","61,200","16,161千円","25億円","10.5倍","0.8倍"
"値下がり","14","NEW","","8892","エスコン","東P","1,058.0","07/28 23:53","-60","-5.4%","21,600","22,635千円","1,015億円","7.2倍","1.2倍"
"値下がり","15","NEW","","5242","アイズ","東G","2,200.0","07/28 18:22","-123","-5.3%","400","891千円","23億円","752.3倍","3.7倍"
"値下がり","16","↓13","3","4052","フィーチャ","東G","305.0","07/28 23:04","-16","-5.0%","10,600","3,291千円","18億円","127.4倍","2.6倍"
"値下がり","17","NEW","","7717","ブイ･テク","東P","5,113.0","07/28 23:22","-257","-4.8%","3,200","17,261千円","483億円","16.1倍","1.3倍"
"値下がり","18","NEW","","4392","FIG","東P","850.0","07/28 23:54","-41","-4.6%","51,800","44,259千円","258億円","38.0倍","2.9倍"
"値下がり","19","NEW","","8367","南都銀行","東P","1,808.0","07/28 23:37","-86","-4.5%","21,000","38,252千円","2,840億円","12.9倍","0.9倍"
"値下がり","20","NEW","","6101","ツガミ","東P","6,005.0","07/28 23:22","-285","-4.5%","1,000","6,159千円","2,798億円","16.5倍","3.5倍"
"値下がり","21","NEW","","8267","イオン","東P","1,357.0","07/28 23:59","-63","-4.4%","1,274,200","1,725,900千円","37,560億円","51.5倍","3.1倍"
"値下がり","22","↓3","19","6522","アスタリス","東G","1,395.0","07/28 23:59","-64","-4.4%","26,800","37,779千円","112億円","172.7倍","5.9倍"
"値下がり","23","NEW","","4980","デクセリア","東P","3,225.0","07/28 23:24","-146","-4.3%","3,200","10,518千円","5,402億円","19.6倍","4.9倍"
"値下がり","24","NEW","","6194","アトラエ","東P","796.0","07/28 23:51","-36","-4.3%","2,000","1,592千円","178億円","-","4.8倍"
"値下がり","25","NEW","","8165","千趣会","東S","103.4","07/28 17:04","-5","-4.3%","1,800","186千円","48億円","3.6倍","0.3倍"
"値下がり","26","NEW","","3449","テクノフレ","東S","4,070.5","07/28 23:25","-180","-4.2%","600","2,478千円","746億円","18.2倍","2.8倍"
"値下がり","27","NEW","","5451","ヨドコウ","東P","1,333.2","07/28 21:37","-58","-4.2%","1,000","1,333千円","1,910億円","19.1倍","0.9倍"
"値下がり","28","↓23","5","285A","キオクシア","東P","42,710.0","07/28 23:59","-1,840","-4.1%","778,200","33,568,895千円","233,233億円","-","16.7倍"
"値下がり","29","NEW","","4598","Delta","東G","95.0","07/28 20:40","-4","-4.0%","4,800","461千円","13億円","-","40.4倍"
"値下がり","30","NEW","","3771","システムリ","東P","1,775.0","07/28 23:36","-72","-3.9%","4,800","8,539千円","294億円","10.4倍","2.3倍"
