区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","14","↓6","8","4170","Kaize","東G","120.0","07/17 18:57","-4","-3.2%","1,000","120千円","20億円","102.1倍","0.7倍"
"値下がり","15","NEW","","4265","Insti","東G","318.1","07/17 21:28","-9","-2.7%","15,800","5,077千円","15億円","216.6倍","3.2倍"
"値下がり","16","NEW","","4055","ティアンド","東G","1,471.9","07/17 17:36","-41","-2.7%","200","294千円","110億円","20.5倍","3.5倍"
"値下がり","17","NEW","","6336","石井表記","東S","1,610.0","07/17 18:08","-44","-2.7%","400","642千円","129億円","13.6倍","1.2倍"
"値下がり","18","NEW","","6836","ぷらっとホ","東S","737.0","07/17 18:33","-20","-2.6%","200","147千円","35億円","70.0倍","8.0倍"
"値下がり","19","NEW","","6298","ワイエイシ","東P","1,125.1","07/17 18:10","-30","-2.6%","200","225千円","200億円","10.0倍","1.2倍"
"値下がり","20","NEW","","285A","キオクシア","東P","50,800.0","07/17 21:39","-1,310","-2.5%","578,400","29,623,165千円","277,412億円","-","19.8倍"
"値下がり","21","NEW","","1418","インターラ","東S","578.2","07/17 18:28","-15","-2.5%","200","116千円","88億円","11.0倍","1.8倍"
"値下がり","22","NEW","","2962","テクニスコ","東S","1,360.5","07/17 17:51","-35","-2.5%","400","544千円","125億円","416.9倍","7.9倍"
"値下がり","23","NEW","","6368","オルガノ","東P","14,030.0","07/17 21:31","-355","-2.5%","400","5,612千円","6,451億円","21.5倍","4.5倍"
"値下がり","24","NEW","","7581","サイゼリヤ","東P","7,420.0","07/17 20:47","-180","-2.4%","2,800","21,016千円","3,647億円","30.9倍","2.8倍"
"値下がり","25","NEW","","6552","GameW","東S","167.0","07/17 19:13","-4","-2.3%","800","134千円","29億円","-","1.1倍"
"値下がり","26","NEW","","9238","バリューク","東G","383.0","07/17 17:10","-9","-2.3%","600","230千円","9億円","-","-"
"値下がり","27","NEW","","3675","クロス･マ","東S","581.0","07/17 19:40","-13","-2.2%","400","232千円","113億円","7.3倍","1.2倍"
"値下がり","28","NEW","","6466","TVE","東S","4,060.0","07/17 17:36","-90","-2.2%","200","812千円","95億円","18.3倍","0.7倍"
"値下がり","29","NEW","","4664","アール･エ","東S","835.1","07/17 18:41","-18","-2.1%","600","504千円","26億円","37.5倍","1.1倍"
"値下がり","30","NEW","","373A","リップス","東G","1,463.7","07/17 18:43","-31","-2.1%","200","293千円","38億円","7.7倍","1.0倍"
