区分,順位,順位変動,前回順位,コード,銘柄名,市場,現在値,更新時刻,前日比,前日比%,出来高,売買代金(推計),時価総額,PER,PBR
"値下がり","1","NEW","","9900","サガミHD","東P","1,093.0","08/26 22:49","-1,072","-49.5%","1,600","1,754千円","331億円","27.6倍","1.7倍"
"値下がり","2","↓1","1","3856","Abala","東S","239.0","08/26 21:28","-80","-25.1%","27,600","6,596千円","45億円","-","0.1倍"
"値下がり","3","NEW","","4263","サスメド","東G","480.0","08/26 23:59","-89","-15.6%","70,400","33,361千円","81億円","-","2.0倍"
"値下がり","4","NEW","","8103","明和産業","東P","825.0","08/26 17:04","-150","-15.4%","200","165千円","314億円","8.5倍","0.8倍"
"値下がり","5","NEW","","6085","アーキテク","東G","216.4","08/26 23:59","-19","-7.9%","9,470,400","2,282,485千円","248億円","653.4倍","-"
"値下がり","6","NEW","","3349","コスモス薬","東P","6,060.3","08/26 21:13","-517","-7.9%","200","1,212千円","4,803億円","15.6倍","1.7倍"
"値下がり","7","NEW","","4316","ビーマップ","東G","98.6","08/26 23:59","-8","-7.9%","299,400","30,461千円","4億円","-","1.2倍"
"値下がり","8","NEW","","2698","キャンドゥ","東S","3,365.0","08/26 19:01","-275","-7.6%","200","673千円","538億円","119.7倍","5.0倍"
"値下がり","9","NEW","","8918","ランド","東S","10.2","08/26 23:58","-1","-7.3%","2,921,800","29,578千円","157億円","11.6倍","1.6倍"
"値下がり","10","NEW","","4170","Kaize","東G","217.0","08/26 23:57","-14","-6.1%","422,200","92,817千円","37億円","185.5倍","1.3倍"
"値下がり","11","NEW","","3974","SCAT","東S","632.0","08/26 19:41","-40","-6.0%","1,000","613千円","20億円","15.8倍","1.0倍"
"値下がり","12","NEW","","7794","イーディー","東G","985.0","08/26 23:58","-56","-5.4%","61,400","60,288千円","162億円","-","6.7倍"
"値下がり","13","NEW","","2776","新都HD","東S","97.6","08/26 23:53","-5","-5.2%","136,000","13,466千円","53億円","26.0倍","1.6倍"
"値下がり","14","NEW","","2721","ジェイHD","東S","104.9","08/26 17:47","-5","-4.6%","3,800","399千円","14億円","-","3.5倍"
"値下がり","15","↓3","12","3350","メタプラネ","東S","297.0","08/26 23:59","-13","-4.2%","2,624,800","793,793千円","3,805億円","-","1.1倍"
"値下がり","16","NEW","","4370","モビルス","東G","335.0","08/26 23:51","-11","-3.2%","8,200","2,724千円","20億円","-","1.5倍"
"値下がり","17","→","17","5721","エスクリプ","東S","56.3","08/26 23:56","-2","-2.9%","227,200","12,995千円","100億円","-","2.2倍"
"値下がり","18","NEW","","3133","海帆","東G","70.0","08/26 23:57","-2","-2.8%","13,400","940千円","44億円","-","6.4倍"
"値下がり","19","NEW","","2962","テクニスコ","東S","1,740.0","08/26 23:59","-45","-2.5%","13,800","23,910千円","160億円","80.0倍","9.1倍"
"値下がり","20","NEW","","8107","キムラタン","東S","31.2","08/26 23:59","-1","-2.5%","5,200","162千円","86億円","343.6倍","5.4倍"
"値下がり","21","NEW","","3840","パス","東S","58.6","08/26 18:46","-1","-2.3%","1,000","59千円","48億円","-","2.7倍"
"値下がり","22","NEW","","241A","ROXX","東G","420.0","08/26 22:04","-10","-2.3%","200","84千円","31億円","3,058.9倍","2.1倍"
"値下がり","23","NEW","","4596","窪田製薬H","東G","68.4","08/26 23:58","-2","-2.3%","54,000","3,713千円","105億円","-","6.5倍"
"値下がり","24","NEW","","5131","リンカーズ","東G","133.0","08/26 23:16","-3","-2.2%","33,000","4,436千円","18億円","-","2.8倍"
"値下がり","25","NEW","","3054","ハイパー","東S","357.0","08/26 17:28","-8","-2.2%","200","71千円","35億円","14.4倍","1.1倍"
"値下がり","26","NEW","","3355","クリヤマH","東S","1,799.0","08/26 17:05","-40","-2.2%","200","360千円","355億円","9.3倍","0.7倍"
"値下がり","27","NEW","","589A","ネイス","東G","1,282.3","08/26 19:15","-28","-2.1%","200","256千円","51億円","11.7倍","7.4倍"
"値下がり","28","NEW","","6627","テラプロー","東S","10,701.0","08/26 23:43","-229","-2.1%","600","6,464千円","973億円","16.2倍","2.3倍"
"値下がり","29","NEW","","6728","アルバック","東P","7,410.0","08/26 22:20","-150","-2.0%","200","1,482千円","3,644億円","19.2倍","1.5倍"
"値下がり","30","NEW","","6578","コレックH","東S","500.0","08/26 21:11","-10","-2.0%","200","100千円","37億円","17.6倍","4.0倍"
